314135,57,61,1
314294,42,64,1
315031,47,64,1
315123,29,54,0
315428,53,63,1
315630,41,49,0
315722,43,49,0
316267,40,49,0
316366,31,51,0
317171,39,63,1
317237,45,50,0
317277,37,49,0
317315,29,53,0
317950,39,49,0
317950,54,62,1
317977,29,55,0
319266,40,49,0
319691,44,49,0
319758,30,52,0
319861,56,62,1
319877,40,63,1
319905,36,62,1
320101,49,50,0
320223,54,63,1
320331,38,49,0
320343,34,50,0
320440,51,51,0
320442,52,63,1
320539,42,49,0
320883,33,50,0
321029,58,59,1
321290,47,50,0
321569,32,56,0
321695,53,52,0
321718,35,62,1
322038,50,51,0
322380,58,58,1
322681,34,61,1
322906,55,62,1
323353,31,51,0
323517,57,60,1
323522,41,49,0
323615,56,61,1
323618,53,62,1
323833,32,60,1
324033,50,64,1
324099,43,49,0
324197,58,60,1
324385,29,53,0
324439,39,49,0
324670,35,50,0
324798,58,56,1
325186,57,61,1
325423,36,49,0
325832,49,51,0
326219,40,49,0
326502,30,52,0
326747,48,50,0
326835,33,50,0
326845,56,60,1
326880,36,50,0
327113,37,49,0
327242,50,63,1
328862,48,64,1
329989,46,50,0
330049,42,49,0
330187,44,49,0
331058,39,49,0
331184,29,53,0
331365,51,63,1
331596,53,63,1
332234,38,49,0
332660,45,64,1
332672,44,50,0
333344,49,64,1
334097,58,57,1
334895,31,51,0
335160,29,57,0
335277,52,63,1
336463,34,50,0
338916,33,50,0
340613,46,63,1
342188,58,59,1
343400,32,60,0
345944,29,57,0
346292,57,55,1
346500,28,55,0
347403,34,61,0
347725,30,58,0
348686,58,58,1
349166,56,54,1
350427,32,60,0
350997,48,50,1
351752,51,51,1
352731,40,49,1
352779,53,52,1
353238,30,59,0
353300,36,62,0
353756,45,64,0
353865,29,58,0
353869,43,49,1
354230,34,50,1
354586,38,49,1
354752,42,49,1
354839,52,63,0
354911,48,64,0
355063,58,57,1
355281,44,49,1
355348,37,49,1
355402,49,64,0
355442,39,49,1
355598,39,63,0
355647,41,49,1
355920,57,57,1
355971,31,60,0
356061,31,59,0
356302,35,62,0
356306,28,56,0
357141,33,50,1
357220,53,63,0
358177,47,50,1
358540,33,61,0
358741,40,49,1
359258,31,51,1
359305,55,53,1
359555,40,63,0
359706,30,59,0
359887,50,51,1
359945,45,64,0
360037,50,63,0
360587,46,64,0
360669,55,54,1
360862,54,53,1
361244,47,64,0
361323,38,63,0
361368,48,64,0
361554,44,64,0
361820,57,56,1
362124,48,50,1
362427,50,64,0
362993,49,64,0
363262,38,49,1
363434,53,53,1
363477,34,50,1
363761,52,52,1
363999,42,64,0
364125,34,61,0
364255,46,50,1
364719,30,52,1
364774,35,62,0
364781,31,60,0
365075,43,64,0
365108,29,58,0
365117,30,59,0
365168,33,61,0
365518,32,60,0
365713,45,64,0
365787,34,62,0
365878,36,62,0
366111,42,49,1
366522,50,51,1
366658,37,63,0
366945,46,64,0
367264,35,50,1
367300,39,63,0
367995,51,51,1
368138,54,53,1
368144,43,49,1
368799,38,63,0
368870,44,64,0
369044,45,50,1
369203,41,49,1
369298,49,51,1
369461,29,57,0
369630,39,49,1
370228,56,55,1
370266,54,63,0
370462,47,50,1
370465,56,54,1
371307,53,63,0
371307,46,63,0
371413,40,49,1
371776,30,59,0
372243,57,55,1
372300,31,60,0
372381,50,64,0
372494,29,58,0
372890,41,64,0
373122,48,64,0
373619,49,64,0
373620,34,62,0
373717,32,61,0
373779,40,64,0
373842,34,50,1
373912,51,52,1
374211,42,64,0
374245,37,63,0
374263,36,50,1
374354,51,64,0
374392,54,54,1
374628,46,50,1
374761,43,64,0
375147,48,51,1
375277,42,63,0
375335,52,52,1
375371,50,51,1
376059,58,58,1
376660,28,56,0
376705,55,54,1
376823,44,50,1
377222,51,63,0
378193,57,58,1
378541,56,56,1
378780,28,55,0
378942,57,56,1
379799,47,64,0
380386,57,59,1
380767,32,60,0
381198,54,53,1
381435,37,62,0
381785,36,49,1
382058,38,62,0
383395,53,52,1
384048,35,61,0
385078,31,60,0
385271,29,58,0
386275,28,56,0
386648,28,57,0
389183,28,54,0
390161,28,55,0
390319,30,52,0
391262,55,55,1
392633,34,50,0
394009,56,55,1
394067,28,56,0
394260,29,53,0
394541,57,60,1
395804,28,54,0
396058,30,52,0
397181,34,50,0
397430,28,55,0
397446,31,51,0
398161,53,63,1
398286,49,64,1
398649,35,50,0
399584,46,50,0
399614,47,50,0
399659,41,49,0
399704,50,64,1
399817,39,49,0
400518,50,51,0
400954,56,61,1
400956,42,64,1
401186,28,54,0
401213,29,52,0
401254,48,64,1
401362,28,53,0
401562,44,64,1
401686,31,51,0
401887,40,49,0
402048,33,50,0
402070,55,62,1
402517,36,50,0
402833,38,49,0
402883,42,49,0
402961,43,64,1
403139,58,59,1
403172,28,56,0
403355,55,61,1
403407,34,50,0
403549,46,64,1
403989,47,64,1
404280,28,54,0
404387,52,52,0
404523,39,49,0
404752,47,50,0
404802,45,64,1
405081,38,63,1
